Time,Lat,Lon,scPDSI
1026,50.25,15,0.066
1026,50.75,15,-4.055
1026,49.25,15.5,0.6
1026,49.75,15.5,0.914
1026,50.25,15.5,1.217
1026,50.75,15.5,-0.862
1026,49.25,16,1.053
1026,49.75,16,0.522
1026,50.25,16,0.583
1026,50.75,16,0.335
1026,49.25,16.5,-0.688
1026,49.75,16.5,0.269
1026,50.25,16.5,0.222
1026,50.75,16.5,-0.686
1027,49.25,13.5,1.636
1027,49.75,13.5,0.434
1027,50.25,13.5,-5.211
1027,50.75,13.5,-3.538
1027,49.25,14,-0.847
1027,49.75,14,-0.564
1027,50.25,14,-0.522
1027,50.75,14,-2.934
1027,49.25,14.5,-0.89
1027,49.75,14.5,-0.584
1027,50.25,14.5,0.986
1027,50.75,14.5,-3.303
1027,49.25,15,1.832
1027,49.75,15,0.483
1027,50.25,15,1.725
1027,50.75,15,-4.009
1027,49.25,15.5,3.098
1027,49.75,15.5,2.237
1027,50.25,15.5,2.743
1027,50.75,15.5,-1.436
1027,49.25,16,2.071
1027,49.75,16,1.349
1027,50.25,16,2.855
1027,50.75,16,-1.509
1027,49.25,16.5,1.472
1027,49.75,16.5,2.416
1027,50.25,16.5,2.332
1027,50.75,16.5,-1.031
1028,49.25,13.5,-2.149
1028,49.75,13.5,-3.113
1028,50.25,13.5,-7.824
1028,50.75,13.5,-6.091
1028,49.25,14,-2.281
1028,49.75,14,-2.493
1028,50.25,14,-3.943
1028,50.75,14,-5.651
1028,49.25,14.5,-3.142
1028,49.75,14.5,-2.482
1028,50.25,14.5,-1.024
1028,50.75,14.5,-6.072
1028,49.25,15,1.146
1028,49.75,15,-1.157
1028,50.25,15,-0.581
1028,50.75,15,-5.935
1028,49.25,15.5,0.726
1028,49.75,15.5,-0.192
1028,50.25,15.5,1.396
1028,50.75,15.5,-3.036
1028,49.25,16,-0.258
1028,49.75,16,-1.611
1028,50.25,16,0.517
1028,50.75,16,-3.872
1028,49.25,16.5,-2.351
1028,49.75,16.5,0.822
1028,50.25,16.5,0.059
1028,50.75,16.5,-3.711
1029,49.25,13.5,-2.747
1029,49.75,13.5,-4.82
1029,50.25,13.5,-8.917
1029,50.75,13.5,-6.531
1029,49.25,14,-4.958
1029,49.75,14,-3.961
1029,50.25,14,-5.959
1029,50.75,14,-5.391
1029,49.25,14.5,-3.599
1029,49.75,14.5,-3.619
1029,50.25,14.5,-3.007
1029,50.75,14.5,-4.563
1029,49.25,15,-1.264
1029,49.75,15,-2.864
1029,50.25,15,-3.358
1029,50.75,15,-5.667
1029,49.25,15.5,-1.859
1029,49.75,15.5,-1.78
1029,50.25,15.5,0.93
1029,50.75,15.5,-3.13
1029,49.25,16,-1.686
1029,49.75,16,-2.363
1029,50.25,16,-1.474
1029,50.75,16,-2.965
1029,49.25,16.5,-2.24
1029,49.75,16.5,-1.828
1029,50.25,16.5,-0.545
1029,50.75,16.5,-2.516
1030,49.25,13.5,2.535
1030,49.75,13.5,2.894
1030,50.25,13.5,1.408
1030,50.75,13.5,-0.448
1030,49.25,14,-0.48
1030,49.75,14,0.636
1030,50.25,14,2.154
1030,50.75,14,-0.807
1030,49.25,14.5,0.257
1030,49.75,14.5,2.278
1030,50.25,14.5,2.714
1030,50.75,14.5,-0.832
1030,49.25,15,2
1030,49.75,15,2.166
1030,50.25,15,1.45
1030,50.75,15,0.433
1030,49.25,15.5,2.082
1030,49.75,15.5,2.412
1030,50.25,15.5,3.912
1030,50.75,15.5,1.688
1030,49.25,16,1.729
1030,49.75,16,1.529
1030,50.25,16,2.014
1030,50.75,16,2.059
1030,49.25,16.5,1.466
1030,49.75,16.5,2.022
1030,50.25,16.5,0.756
1030,50.75,16.5,1.864
1031,49.25,13.5,2.598
1031,49.75,13.5,3.646
1031,50.25,13.5,0.79
1031,50.75,13.5,-3.01
1031,49.25,14,0.65
1031,49.75,14,-1.184
1031,50.25,14,2.426
1031,50.75,14,-2.877
1031,49.25,14.5,-1.025
1031,49.75,14.5,2.636
1031,50.25,14.5,2.977
1031,50.75,14.5,-2.93
1031,49.25,15,2.751
1031,49.75,15,2.595
1031,50.25,15,1.669
1031,50.75,15,-1.602
1031,49.25,15.5,2.437
1031,49.75,15.5,2.94
1031,50.25,15.5,4.079
1031,50.75,15.5,0.583
1031,49.25,16,2.313
1031,49.75,16,1.698
1031,50.25,16,1.737
1031,50.75,16,-0.173
1031,49.25,16.5,1.28
1031,49.75,16.5,2.032
1031,50.25,16.5,-0.531
1031,50.75,16.5,-0.502
1032,49.25,13.5,2.12
1032,49.75,13.5,0.005
1032,50.25,13.5,-2.331
1032,50.75,13.5,-6.77
1032,49.25,14,-2.495
1032,49.75,14,-4.698
1032,50.25,14,-1.372
1032,50.75,14,-5.959
1032,49.25,14.5,-2.197
1032,49.75,14.5,-1.391
1032,50.25,14.5,-1.285
1032,50.75,14.5,-5.218
1032,49.25,15,1.151
1032,49.75,15,-0.498
1032,50.25,15,-0.786
1032,50.75,15,-5.042
1032,49.25,15.5,0.489
1032,49.75,15.5,-0.332
1032,50.25,15.5,1.338
1032,50.75,15.5,-2.702
1032,49.25,16,-0.167
1032,49.75,16,0.59
1032,50.25,16,-0.49
1032,50.75,16,-3.513
1032,49.25,16.5,-0.209
1032,49.75,16.5,0.692
1032,50.25,16.5,-0.638
1032,50.75,16.5,-2.941
1033,49.25,13.5,2.156
1033,49.75,13.5,2.06
1033,50.25,13.5,-0.582
1033,50.75,13.5,-4.898
1033,49.25,14,-2.629
1033,49.75,14,-2.611
1033,50.25,14,0.667
1033,50.75,14,-4.33
1033,49.25,14.5,-1.153
1033,49.75,14.5,-0.196
1033,50.25,14.5,1.303
1033,50.75,14.5,-2.424
1033,49.25,15,1.967
1033,49.75,15,1.05
1033,50.25,15,1.873
1033,50.75,15,-1.559
1033,49.25,15.5,1.384
1033,49.75,15.5,1.436
1033,50.25,15.5,3.74
1033,50.75,15.5,-0.593
1033,49.25,16,0.467
1033,49.75,16,1.004
1033,50.25,16,1.25
1033,50.75,16,-0.023
1033,49.25,16.5,-0.213
1033,49.75,16.5,1.539
1033,50.25,16.5,0.795
1033,50.75,16.5,-0.214
1034,49.25,13.5,1.749
1034,49.75,13.5,0.059
1034,50.25,13.5,-1.906
1034,50.75,13.5,-5.483
1034,49.25,14,-3.426
1034,49.75,14,-2.956
1034,50.25,14,-0.572
1034,50.75,14,-4.462
1034,49.25,14.5,-0.87
1034,49.75,14.5,-0.535
1034,50.25,14.5,0.476
1034,50.75,14.5,-2.619
1034,49.25,15,1.001
1034,49.75,15,0.326
1034,50.25,15,-0.216
1034,50.75,15,-2.858
1034,49.25,15.5,0.711
1034,49.75,15.5,0.46
1034,50.25,15.5,2.134
1034,50.75,15.5,-1.289
1034,49.25,16,-0.771
1034,49.75,16,0.646
1034,50.25,16,-0.056
1034,50.75,16,-0.861
1034,49.25,16.5,-1.355
1034,49.75,16.5,0.711
1034,50.25,16.5,0.038
1034,50.75,16.5,-1.131
1035,49.25,13.5,3.6
1035,49.75,13.5,0.423
1035,50.25,13.5,0.65
1035,50.75,13.5,-3.447
1035,49.25,14,-2.149
1035,49.75,14,-1.002
1035,50.25,14,0.31
1035,50.75,14,-2.691
1035,49.25,14.5,-1.155
1035,49.75,14.5,0.549
1035,50.25,14.5,1.737
1035,50.75,14.5,-1.825
1035,49.25,15,1.561
1035,49.75,15,1.209
1035,50.25,15,0.876
1035,50.75,15,-0.383
1035,49.25,15.5,1.273
1035,49.75,15.5,2.194
1035,50.25,15.5,2.933
1035,50.75,15.5,0.444
1035,49.25,16,0.841
1035,49.75,16,0.71
1035,50.25,16,1.273
1035,50.75,16,1.492
1035,49.25,16.5,1.632
1035,49.75,16.5,1.67
1035,50.25,16.5,0.975
1035,50.75,16.5,1.58
1036,49.25,13.5,-3.353
1036,49.75,13.5,-4.133
1036,50.25,13.5,-6.156
1036,50.75,13.5,-5.789
1036,49.25,14,-6.256
1036,49.75,14,-3.649
1036,50.25,14,-4.557
1036,50.75,14,-5.558
1036,49.25,14.5,-3.219
1036,49.75,14.5,-3.82
1036,50.25,14.5,-2.943
1036,50.75,14.5,-4.989
1036,49.25,15,-1.274
1036,49.75,15,-2.812
1036,50.25,15,-2.383
1036,50.75,15,-2.892
1036,49.25,15.5,-1.892
1036,49.75,15.5,-1.653
1036,50.25,15.5,0.423
1036,50.75,15.5,-1.866
1036,49.25,16,-2.387
1036,49.75,16,-1.473
1036,50.25,16,-1.962
1036,50.75,16,-1.842
1036,49.25,16.5,-0.34
1036,49.75,16.5,-0.665
1036,50.25,16.5,-1.489
1036,50.75,16.5,-2.216
1037,49.25,13.5,0.973
1037,49.75,13.5,2.735
1037,50.25,13.5,-0.499
1037,50.75,13.5,-1.116
1037,49.25,14,-2.492
1037,49.75,14,0.322
1037,50.25,14,0.813
1037,50.75,14,-1.398
1037,49.25,14.5,-0.462
1037,49.75,14.5,0.113
1037,50.25,14.5,1.253
1037,50.75,14.5,-1.419
1037,49.25,15,0.849
1037,49.75,15,0.744
1037,50.25,15,0.582
1037,50.75,15,0.31
1037,49.25,15.5,0.199
1037,49.75,15.5,0.95
1037,50.25,15.5,3.424
1037,50.75,15.5,0.283
1037,49.25,16,-1.181
1037,49.75,16,-0.445
1037,50.25,16,-0.246
1037,50.75,16,0.867
1037,49.25,16.5,0.601
1037,49.75,16.5,-0.558
1037,50.25,16.5,-0.718
1037,50.75,16.5,0.447
1038,49.25,13.5,3.683
1038,49.75,13.5,4.378
1038,50.25,13.5,1.223
1038,50.75,13.5,-2.737
1038,49.25,14,-0.839
1038,49.75,14,-1.526
1038,50.25,14,1.713
1038,50.75,14,-2.88
1038,49.25,14.5,-0.237
1038,49.75,14.5,1.037
1038,50.25,14.5,1.834
1038,50.75,14.5,-2.834
1038,49.25,15,1.073
1038,49.75,15,1.46
1038,50.25,15,0.703
1038,50.75,15,-1.407
1038,49.25,15.5,0.39
1038,49.75,15.5,0.381
1038,50.25,15.5,3.334
1038,50.75,15.5,0.491
1038,49.25,16,-0.709
1038,49.75,16,-0.161
1038,50.25,16,1.385
1038,50.75,16,-0.192
1038,49.25,16.5,-1.064
1038,49.75,16.5,0.759
1038,50.25,16.5,0.053
1038,50.75,16.5,0.237
1039,49.25,13.5,-0.597
1039,49.75,13.5,-1.986
1039,50.25,13.5,-4.6
1039,50.75,13.5,-5.361
1039,49.25,14,-4.958
1039,49.75,14,-4.092
1039,50.25,14,-3.312
1039,50.75,14,-4.963
1039,49.25,14.5,-2.296
1039,49.75,14.5,-3.47
1039,50.25,14.5,-2.991
1039,50.75,14.5,-3.255
1039,49.25,15,-1.231
1039,49.75,15,-2.059
1039,50.25,15,-1.605
1039,50.75,15,-2.188
1039,49.25,15.5,-1.924
1039,49.75,15.5,-1.958
1039,50.25,15.5,0.346
1039,50.75,15.5,-1.46
1039,49.25,16,-2.599
1039,49.75,16,-1.144
1039,50.25,16,-1.446
1039,50.75,16,-1.231
1039,49.25,16.5,-1.813
1039,49.75,16.5,-0.747
1039,50.25,16.5,-1.22
1039,50.75,16.5,-0.787
1040,49.25,13.5,4.181
1040,49.75,13.5,0.984
1040,50.25,13.5,-1.748
1040,50.75,13.5,-1.553
1040,49.25,14,-4.26
1040,49.75,14,-0.272
1040,50.25,14,-0.474
1040,50.75,14,-2.088
1040,49.25,14.5,0.061
1040,49.75,14.5,-0.266
1040,50.25,14.5,1.157
1040,50.75,14.5,-0.971
1040,49.25,15,0.257
1040,49.75,15,0.088
1040,50.25,15,0.819
1040,50.75,15,0.879
1040,49.25,15.5,-0.135
1040,49.75,15.5,0.8
1040,50.25,15.5,3.369
1040,50.75,15.5,0.98
1040,49.25,16,-1.131
1040,49.75,16,0.415
1040,50.25,16,1.366
1040,50.75,16,2.573
1040,49.25,16.5,0.691
1040,49.75,16.5,0.913
1040,50.25,16.5,0.907
1040,50.75,16.5,2.971
1041,49.25,13.5,1.107
1041,49.75,13.5,0.981
1041,50.25,13.5,-1.699
1041,50.75,13.5,-1.672
1041,49.25,14,-3.178
1041,49.75,14,-0.584
1041,50.25,14,0.333
1041,50.75,14,-2.324
1041,49.25,14.5,-0.049
1041,49.75,14.5,1.088
1041,50.25,14.5,2.257
1041,50.75,14.5,-1.858
1041,49.25,15,1.295
1041,49.75,15,0.953
1041,50.25,15,1.4
1041,50.75,15,0.071
1041,49.25,15.5,0.621
1041,49.75,15.5,1.684
1041,50.25,15.5,3.882
1041,50.75,15.5,1.045
1041,49.25,16,1.136
1041,49.75,16,0.761
1041,50.25,16,2.73
1041,50.75,16,1.787
1041,49.25,16.5,1.145
1041,49.75,16.5,2.339
1041,50.25,16.5,1.946
1041,50.75,16.5,2.114
1042,49.25,13.5,-5.286
1042,49.75,13.5,-3.641
1042,50.25,13.5,-6.835
1042,50.75,13.5,-4.676
1042,49.25,14,-4.749
1042,49.75,14,-2.935
1042,50.25,14,-4.33
1042,50.75,14,-5.311
1042,49.25,14.5,-2.653
1042,49.75,14.5,-2.092
1042,50.25,14.5,-0.935
1042,50.75,14.5,-4.45
1042,49.25,15,0.15
1042,49.75,15,-1.49
1042,50.25,15,-0.865
1042,50.75,15,-3.054
1042,49.25,15.5,-1.794
1042,49.75,15.5,-0.408
1042,50.25,15.5,2.179
1042,50.75,15.5,-2.098
1042,49.25,16,1.008
1042,49.75,16,-1.16
1042,50.25,16,1.223
1042,50.75,16,-1.169
1042,49.25,16.5,-0.101
1042,49.75,16.5,1.042
1042,50.25,16.5,0.816
1042,50.75,16.5,-0.496
1043,49.25,13.5,0.807
1043,49.75,13.5,3.097
1043,50.25,13.5,0.403
1043,50.75,13.5,-3.489
1043,49.25,14,0.087
1043,49.75,14,-1.623
1043,50.25,14,1.041
1043,50.75,14,-3.184
1043,49.25,14.5,0.705
1043,49.75,14.5,1.703
1043,50.25,14.5,3.147
1043,50.75,14.5,-4.407
1043,49.25,15,2.552
1043,49.75,15,2.128
1043,50.25,15,0.63
1043,50.75,15,-4.07
1043,49.25,15.5,1.164
1043,49.75,15.5,0.973
1043,50.25,15.5,4.231
1043,50.75,15.5,-3.191
1043,49.25,16,1.258
1043,49.75,16,0.219
1043,50.25,16,2.862
1043,50.75,16,-3.087
1043,49.25,16.5,-0.769
1043,49.75,16.5,0.997
1043,50.25,16.5,0.736
1043,50.75,16.5,-1.431
1044,49.25,13.5,-0.398
1044,49.75,13.5,-0.803
1044,50.25,13.5,-3.754
1044,50.75,13.5,-7.635
1044,49.25,14,-2.376
1044,49.75,14,-6.335
1044,50.25,14,-3.569
1044,50.75,14,-6.521
1044,49.25,14.5,-4.172
1044,49.75,14.5,-3.147
1044,50.25,14.5,-2.159
1044,50.75,14.5,-6.179
1044,49.25,15,-0.298
1044,49.75,15,-1.708
1044,50.25,15,-2.918
1044,50.75,15,-6.959
1044,49.25,15.5,-1.614
1044,49.75,15.5,-2.731
1044,50.25,15.5,-0.737
1044,50.75,15.5,-4.569
1044,49.25,16,-1.733
1044,49.75,16,-1.807
1044,50.25,16,-1.521
1044,50.75,16,-3.988
1044,49.25,16.5,-2.102
1044,49.75,16.5,-0.542
1044,50.25,16.5,-1.864
1044,50.75,16.5,-3.759
1045,49.25,13.5,-3.309
1045,49.75,13.5,-2.103
1045,50.25,13.5,-5.283
1045,50.75,13.5,-5.853
1045,49.25,14,-3.86
1045,49.75,14,-3.343
1045,50.25,14,-4.03
1045,50.75,14,-4.486
1045,49.25,14.5,-2.435
1045,49.75,14.5,-3.739
1045,50.25,14.5,-1.328
1045,50.75,14.5,-4.026
1045,49.25,15,-0.084
1045,49.75,15,-1.665
1045,50.25,15,-0.931
1045,50.75,15,-3.385
1045,49.25,15.5,-0.964
1045,49.75,15.5,-0.668
1045,50.25,15.5,0.9
1045,50.75,15.5,-3.017
1045,49.25,16,0.614
1045,49.75,16,-0.788
1045,50.25,16,0.101
1045,50.75,16,-0.648
1045,49.25,16.5,0.09
1045,49.75,16.5,1.335
1045,50.25,16.5,0.059
1045,50.75,16.5,-0.121
1046,49.25,13.5,-2.505
1046,49.75,13.5,1.901
1046,50.25,13.5,-3.393
1046,50.75,13.5,-5.915
1046,49.25,14,-3.5
1046,49.75,14,-3.22
1046,50.25,14,-2.463
1046,50.75,14,-4.684
1046,49.25,14.5,-2.191
1046,49.75,14.5,-2.812
1046,50.25,14.5,-1.073
1046,50.75,14.5,-4.533
1046,49.25,15,0.117
1046,49.75,15,-1.326
1046,50.25,15,-1.817
1046,50.75,15,-5.051
1046,49.25,15.5,-1.097
1046,49.75,15.5,-1.666
1046,50.25,15.5,1.255
1046,50.75,15.5,-4.2
1046,49.25,16,-0.778
1046,49.75,16,-1.445
1046,50.25,16,-1.12
1046,50.75,16,-5.008
1046,49.25,16.5,-1.857
1046,49.75,16.5,-0.364
1046,50.25,16.5,-1.412
1046,50.75,16.5,-4.85
1047,49.25,13.5,2.904
1047,49.75,13.5,7.002
1047,50.25,13.5,0.946
1047,50.75,13.5,-4.521
1047,49.25,14,-0.374
1047,49.75,14,-2.152
1047,50.25,14,1.165
1047,50.75,14,-3.691
1047,49.25,14.5,-1.863
1047,49.75,14.5,0.285
1047,50.25,14.5,2.07
1047,50.75,14.5,-3.076
1047,49.25,15,1.834
1047,49.75,15,1.232
1047,50.25,15,1.24
1047,50.75,15,-2.947
1047,49.25,15.5,0.55
1047,49.75,15.5,0.285
1047,50.25,15.5,2.574
1047,50.75,15.5,-2.958
1047,49.25,16,0.263
1047,49.75,16,-0.82
1047,50.25,16,1.098
1047,50.75,16,-2.15
1047,49.25,16.5,-0.075
1047,49.75,16.5,0.8
1047,50.25,16.5,-1.009
1047,50.75,16.5,-1.547
1048,49.25,13.5,0.811
1048,49.75,13.5,0.221
1048,50.25,13.5,-1.741
1048,50.75,13.5,-6.061
1048,49.25,14,-1.978
1048,49.75,14,-5.256
1048,50.25,14,-1.131
1048,50.75,14,-5.079
1048,49.25,14.5,-2.545
1048,49.75,14.5,-2.106
1048,50.25,14.5,-0.747
1048,50.75,14.5,-4.61
1048,49.25,15,0.787
1048,49.75,15,-0.709
1048,50.25,15,-0.879
1048,50.75,15,-5.776
1048,49.25,15.5,-1.251
1048,49.75,15.5,-2.441
1048,50.25,15.5,0.09
1048,50.75,15.5,-4.311
1048,49.25,16,-1.357
1048,49.75,16,-1.098
1048,50.25,16,0.328
1048,50.75,16,-3.626
1048,49.25,16.5,-1.337
1048,49.75,16.5,0.415
1048,50.25,16.5,-0.761
1048,50.75,16.5,-2.35
1049,49.25,13.5,0.487
1049,49.75,13.5,-0.062
1049,50.25,13.5,0.797
1049,50.75,13.5,-3.944
1049,49.25,14,-0.997
1049,49.75,14,-2.902
1049,50.25,14,-0.93
1049,50.75,14,-3.244
1049,49.25,14.5,-2.547
1049,49.75,14.5,-1.56
1049,50.25,14.5,-0.298
1049,50.75,14.5,-3.458
1049,49.25,15,1.358
1049,49.75,15,0.392
1049,50.25,15,-0.862
1049,50.75,15,-4.347
1049,49.25,15.5,0.283
1049,49.75,15.5,-0.252
1049,50.25,15.5,-0.026
1049,50.75,15.5,-2.796
1049,49.25,16,-0.353
1049,49.75,16,-0.513
1049,50.25,16,-0.483
1049,50.75,16,-4.57
1049,49.25,16.5,0.769
1049,49.75,16.5,0.766
1049,50.25,16.5,-1.319
1049,50.75,16.5,-3.925
1050,49.25,13.5,-3.127
1050,49.75,13.5,-2.619
1050,50.25,13.5,-3.262
1050,50.75,13.5,-3.676
1050,49.25,14,-3.845
1050,49.75,14,-2.571
1050,50.25,14,-3.018
1050,50.75,14,-2.064
1050,49.25,14.5,-3.273
1050,49.75,14.5,-2.812
1050,50.25,14.5,-2.644
1050,50.75,14.5,-2.533
1050,49.25,15,-0.034
1050,49.75,15,-0.908
1050,50.25,15,-1.447
1050,50.75,15,-2.172
1050,49.25,15.5,-0.251
1050,49.75,15.5,-0.372
1050,50.25,15.5,-1.095
1050,50.75,15.5,-1.871
1050,49.25,16,1.074
1050,49.75,16,0.544
1050,50.25,16,0.039
1050,50.75,16,-0.752
1050,49.25,16.5,0.726
1050,49.75,16.5,1.36
1050,50.25,16.5,0.727
1050,50.75,16.5,-1.128
1051,49.25,13.5,-4.041
1051,49.75,13.5,-3.278
1051,50.25,13.5,-3.168
1051,50.75,13.5,-3.769
1051,49.25,14,-5.675
1051,49.75,14,-2.368
1051,50.25,14,-2.863
1051,50.75,14,-2.1
1051,49.25,14.5,-0.682
1051,49.75,14.5,-3.598
1051,50.25,14.5,-3.298
1051,50.75,14.5,-1.19
1051,49.25,15,-1.218
1051,49.75,15,-2.583
1051,50.25,15,-1.929
1051,50.75,15,-1.288
1051,49.25,15.5,-1.651
1051,49.75,15.5,0.042
1051,50.25,15.5,-2.129
1051,50.75,15.5,-1.306
1051,49.25,16,-0.611
1051,49.75,16,-0.295
1051,50.25,16,-1.581
1051,50.75,16,-1.846
1051,49.25,16.5,-0.723
1051,49.75,16.5,-0.25
1051,50.25,16.5,-0.859
1051,50.75,16.5,-1.383
1052,49.25,13.5,-0.757
1052,49.75,13.5,1.411
1052,50.25,13.5,-0.767
1052,50.75,13.5,0.594
1052,49.25,14,-2.474
1052,49.75,14,1.002
1052,50.25,14,-0.306
1052,50.75,14,1.04
1052,49.25,14.5,-0.289
1052,49.75,14.5,0.197
1052,50.25,14.5,0.683
1052,50.75,14.5,-0.538
1052,49.25,15,1.74
1052,49.75,15,2.034
1052,50.25,15,1.426
1052,50.75,15,0.474
1052,49.25,15.5,2.434
1052,49.75,15.5,4.084
1052,50.25,15.5,2.4
1052,50.75,15.5,1.781
1052,49.25,16,2.038
1052,49.75,16,2.13
1052,50.25,16,1.673
1052,50.75,16,1.451
1052,49.25,16.5,3.417
1052,49.75,16.5,1.939
1052,50.25,16.5,1.131
1052,50.75,16.5,1.585
1053,49.25,13.5,-2.553
1053,49.75,13.5,-2.1
1053,50.25,13.5,-4.194
1053,50.75,13.5,-3.071
1053,49.25,14,-3.436
1053,49.75,14,-2.504
1053,50.25,14,-3.524
1053,50.75,14,-2.371
1053,49.25,14.5,-2.663
1053,49.75,14.5,-2.703
1053,50.25,14.5,-2.444
1053,50.75,14.5,-3.934
1053,49.25,15,0.023
1053,49.75,15,-1.002
1053,50.25,15,-2.546
1053,50.75,15,-3
1053,49.25,15.5,0.008
1053,49.75,15.5,-0.484
1053,50.25,15.5,-0.564
1053,50.75,15.5,-1.268
1053,49.25,16,0.602
1053,49.75,16,-0.004
1053,50.25,16,-0.007
1053,50.75,16,-1.09
1053,49.25,16.5,0.527
1053,49.75,16.5,0.452
1053,50.25,16.5,-0.597
1053,50.75,16.5,-1.186
1054,49.25,13.5,-5.552
1054,49.75,13.5,-4.419
1054,50.25,13.5,-4.644
1054,50.75,13.5,-4.97
1054,49.25,14,-5.645
1054,49.75,14,-2.68
1054,50.25,14,-4.333
1054,50.75,14,-3.918
1054,49.25,14.5,-2.108
1054,49.75,14.5,-4.192
1054,50.25,14.5,-3.165
1054,50.75,14.5,-2.78
1054,49.25,15,-1.191
1054,49.75,15,-3.309
1054,50.25,15,-4.087
1054,50.75,15,-2.745
1054,49.25,15.5,-2.365
1054,49.75,15.5,-2.106
1054,50.25,15.5,-1.935
1054,50.75,15.5,-2.299
1054,49.25,16,-0.624
1054,49.75,16,-1.351
1054,50.25,16,-0.287
1054,50.75,16,-1.86
1054,49.25,16.5,-0.255
1054,49.75,16.5,-0.011
1054,50.25,16.5,-0.416
1054,50.75,16.5,-0.694
1055,49.25,13.5,-5.192
1055,49.75,13.5,-3.896
1055,50.25,13.5,-3.681
1055,50.75,13.5,-4.165
1055,49.25,14,-6.484
1055,49.75,14,-1.913
1055,50.25,14,-3.739
1055,50.75,14,-3.537
1055,49.25,14.5,-2.899
1055,49.75,14.5,-4.874
1055,50.25,14.5,-2.73
1055,50.75,14.5,-1.714
1055,49.25,15,-2.159
1055,49.75,15,-3.196
1055,50.25,15,-3.446
1055,50.75,15,-2.434
1055,49.25,15.5,-2.695
1055,49.75,15.5,-1.796
1055,50.25,15.5,-2.427
1055,50.75,15.5,-2.086
1055,49.25,16,-1.345
1055,49.75,16,-2.034
1055,50.25,16,-2.05
1055,50.75,16,-1.464
1055,49.25,16.5,-0.672
1055,49.75,16.5,-0.991
1055,50.25,16.5,-1.414
1055,50.75,16.5,-1.349
1056,49.25,13.5,-4.517
1056,49.75,13.5,-1.071
1056,50.25,13.5,-1.423
1056,50.75,13.5,-1.734
1056,49.25,14,-3.636
1056,49.75,14,1.163
1056,50.25,14,-1.338
1056,50.75,14,-0.78
1056,49.25,14.5,0.26
1056,49.75,14.5,-2.956
1056,50.25,14.5,-0.471
1056,50.75,14.5,0.093
1056,49.25,15,-1.456
1056,49.75,15,-0.885
1056,50.25,15,-0.96
1056,50.75,15,-0.309
1056,49.25,15.5,-1.704
1056,49.75,15.5,-1.636
1056,50.25,15.5,-0.486
1056,50.75,15.5,0.392
1056,49.25,16,-1.625
1056,49.75,16,-1.237
1056,50.25,16,-0.864
1056,50.75,16,0.275
1056,49.25,16.5,-1.043
1056,49.75,16.5,-1.292
1056,50.25,16.5,-0.186
1056,50.75,16.5,1.246
1057,49.25,13.5,-3.428
1057,49.75,13.5,-0.55
1057,50.25,13.5,-2.829
1057,50.75,13.5,-0.528
1057,49.25,14,-1.857
1057,49.75,14,0.197
1057,50.25,14,-1.696
1057,50.75,14,-0.475
1057,49.25,14.5,-1.528
1057,49.75,14.5,-0.089
1057,50.25,14.5,0.588
1057,50.75,14.5,-1.478
1057,49.25,15,1.164
1057,49.75,15,1.419
1057,50.25,15,0.709
1057,50.75,15,-0.842
1057,49.25,15.5,0.827
1057,49.75,15.5,1.408
1057,50.25,15.5,1.847
1057,50.75,15.5,1.744
1057,49.25,16,1.414
1057,49.75,16,1.178
1057,50.25,16,2.198
1057,50.75,16,1.122
1057,49.25,16.5,1.792
1057,49.75,16.5,2.634
1057,50.25,16.5,2.502
1057,50.75,16.5,1.49
1058,49.25,13.5,-3.469
1058,49.75,13.5,-2.605
1058,50.25,13.5,-3.758
1058,50.75,13.5,-2.879
1058,49.25,14,-2.546
1058,49.75,14,-2.786
1058,50.25,14,-3.754
1058,50.75,14,-1.661
1058,49.25,14.5,-3.334
1058,49.75,14.5,-2.094
1058,50.25,14.5,-2.781
1058,50.75,14.5,-3.501
1058,49.25,15,0.22
1058,49.75,15,-0.559
1058,50.25,15,-2.722
1058,50.75,15,-3.875
1058,49.25,15.5,-0.232
1058,49.75,15.5,-1.164
1058,50.25,15.5,-1.288
1058,50.75,15.5,-1.333
1058,49.25,16,0.328
1058,49.75,16,-0.528
1058,50.25,16,-0.494
1058,50.75,16,-3.615
1058,49.25,16.5,0.205
1058,49.75,16.5,0.011
1058,50.25,16.5,-0.976
1058,50.75,16.5,-2.361
1059,49.25,13.5,-3.201
1059,49.75,13.5,-3.601
1059,50.25,13.5,-4.183
1059,50.75,13.5,-3.53
1059,49.25,14,-3.51
1059,49.75,14,-3.158
1059,50.25,14,-4.2
1059,50.75,14,-1.825
1059,49.25,14.5,-3.948
1059,49.75,14.5,-3.353
1059,50.25,14.5,-3.548
1059,50.75,14.5,-3.187
1059,49.25,15,-1.058
1059,49.75,15,-2.405
1059,50.25,15,-4.026
1059,50.75,15,-3.178
1059,49.25,15.5,-1.421
1059,49.75,15.5,-1.916
1059,50.25,15.5,-2.573
1059,50.75,15.5,-2.558
1059,49.25,16,-1.083
1059,49.75,16,-1.119
1059,50.25,16,-1.985
1059,50.75,16,-2.202
1059,49.25,16.5,-0.861
1059,49.75,16.5,-0.76
1059,50.25,16.5,-1.687
1059,50.75,16.5,-1.98
1060,49.25,13.5,-3.523
1060,49.75,13.5,-2.603
1060,50.25,13.5,-3.497
1060,50.75,13.5,-3.595
1060,49.25,14,-2.868
1060,49.75,14,-1.559
1060,50.25,14,-3.042
